experiment_name,model_key,training_mode,error_type,text,true_label,predicted_label,confidence_score,label,fold,source_index
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແອ໊ບບັກ ແນະນໍາຂໍໃຫ້ປັບປຸງ,0,1,0.76838577,0,1.0,10036.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃຊ້ບໍໄດ້,0,1,0.59041023,0,1.0,10153.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໄຊ້ບ່ໍໄດ້ປັບປຸງໄຫມ່ສະເດີ້,0,1,0.7937462,0,1.0,10181.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ກໍໄດ້ຢູແຕ່ແຈກໃຫ້ຫຼາຍກວ່ານີ້,0,1,0.7796575,0,1.0,10441.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມັນມີຂໍເສຍເວລາສົ່ງຂໍຄວາມສຽງລະເວົ້າໄວໂພດ,0,1,0.60247093,0,1.0,10492.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ດີປານໃດ,0,1,0.8502201,0,1.0,10501.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຂ້ອຍປວດຂີ້,0,1,0.8393393,0,1.0,10574.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັກຫມຸດຢາກໄປ ຍັງຕ້ອງພັດທະນາອີກຫລາຍຫຼືພາສາໃດໃນກົນເປັນປະຊາທັນທັງຫມົດພາສາສັບປົນກັນຈົນປວດຫົວພາສາອັງກິດພາສາລາວ,0,1,0.5674423,0,1.0,10943.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄືຂີ້ນີ້,0,1,0.7518304,0,1.0,11020.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍລິການບໍ່ຄ່ອຍດີ ແຊັດໄປເປັຍອາທິດຍັງບໍ່ຕອບ,0,1,0.5394533,0,1.0,11173.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແອບມ໋ອງ,0,1,0.818229,0,1.0,11472.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໄປຕາຍສະ.,0,1,0.90397453,0,1.0,11507.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃສບໍສະດວກ,0,1,0.8025555,0,1.0,11731.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເສຍດາຍບໍ່ມີເພງໃຫ້,0,1,0.6025733,0,1.0,11938.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຢໄຟໄວ້ແຕ່ຢຢໄຟ,0,1,0.92775697,0,1.0,12084.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຖຸຍ,0,1,0.8990328,0,1.0,12212.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,.ຈະມີ.ທີ່ສສ ໃຫ້ . ຝ ຈະ,0,1,0.95506835,0,1.0,12669.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຫັນເງິນນ້ອຍ ຍົກເລິກ,0,1,0.83828294,0,1.0,12691.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂອນເງີນຍາກໃຈຕອນເຊົ້າ,0,1,0.53098136,0,1.0,12705.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແກ້ໄຂໄວແນ,0,1,0.79036856,0,1.0,12781.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃຫ້ດາວ1ໄປກອ່ນບາດມີແຕ່ຄົນຫລໍ່ໆແອັດມາຈັ່ງໃຫ້ອິກດາວເດີ,0,1,0.51351595,0,1.0,12934.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເວ ເຈັດຕະຫມົດ,0,1,0.648355,0,1.0,13230.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕື່ມ 60 ໄດ້ 2 3 ບ້ານນະເຈົ້າຫວາ,0,1,0.75730115,0,1.0,13232.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຊ້າໆ໑໑,0,1,0.6225741,0,1.0,13236.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຂຂົ້າ,0,1,0.8782099,0,1.0,13568.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄ່າທໍານຽມຄື່ແພງແທ້ 10.000 ກີບ ພຸ້ນນະ,0,1,0.58609354,0,1.0,13572.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຮັດກາກໆແອ໊ບແບບນີ້ຢ່າເຮັດດີກວ່າເສັຍເວລາ,0,1,0.52316153,0,1.0,13609.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຮວຍແຕກ,0,1,0.90574,0,1.0,13623.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເອີ້ນລົດຢາກໆ,0,1,0.6930576,0,1.0,13654.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂດນປີດກັ້ນຄອມເມັ້ນຄວນເຮັດແນວໃດ,0,1,0.5695384,0,1.0,13682.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ດີວ,0,1,0.9850429,0,1.0,13852.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ສັງໄຂຈຽວ ໄດ້ເຂົ້າລາໆແບບນີ້ກະມີນໍ່,0,1,0.5983562,0,1.0,13994.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ກາກຫລາຍ ພັດທະນາແດ່ເດີ່,0,1,0.5653456,0,1.0,14070.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂທລະສັບມັນບໍດີແລ້ວ,0,1,0.53321517,0,1.0,14116.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຢາກໃຫ້ປັບປຸງຄືນບ່ອນລາຍຮັບລາຍຈ່າຍແຢກກັນລະອຽດແຕ່ລະເດືອນ ຄືກັບເວີຊັນທີແລ້ວຫັນ ມັນສະດວກກວ່າ,0,1,0.50907797,0,1.0,14151.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເດືອນຫນື່ງໂລດ3ເທື່ອ,0,1,0.55750656,0,1.0,14185.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລອງໃຊ້ກ່ອນລະຊິເພີ່ມດາວໄຫ້,0,1,0.55050355,0,1.0,14328.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັບປຸງຕືມ,0,1,0.7815808,0,1.0,14418.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂອນຢາກ,0,1,0.90200704,0,1.0,14528.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແອັບໄຊງານ ລາຊາເກີນໄປ,0,1,0.5402948,0,1.0,14772.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂກຍ,0,1,0.9168571,0,1.0,14812.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຮ້ຍກ່ອນເກົ່າ,0,1,0.63377863,0,1.0,15092.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໄຊ້ບໍ່ໄດ້ດີ,0,1,0.6365791,0,1.0,15106.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຫດຜົນຫຼາຍເກີນ,0,1,0.8987666,0,1.0,15174.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມີຂໍ້ບົກພອງຫລາຍໂພດ,0,1,0.6483272,0,1.0,15505.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເພີມໃຫ້ເປັນ5gແດ່ເດີເນັດຈະໃວກວານີ,0,1,0.71148103,0,1.0,16030.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມີ0ດາວໃຫ້0ດາສ,0,1,0.818229,0,1.0,16074.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ທົ່ງສະຫວັນນະເຂດມີຮ້ານຄ້າພຽງຮ້ານດຽວ ເຫລົ້າສະຫວັນ ຫ່ວຍແຕກ,0,1,0.5561209,0,1.0,16282.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບັນຊີເພງໃນສະຕໍຣີບໍ່ມີ,0,1,0.7019174,0,1.0,16386.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັບປຸງໄຫມ່ແນ່,0,1,0.50305176,0,1.0,16393.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ດັດແປງໃຫມ່ຈືງເອົາມາ,0,1,0.745491,0,1.0,16728.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕື່ມເງິນ10ພັນແຕ່ໄດ້9ພັນ8ຮ້ອຍ ວາວວວ,0,1,0.8010813,0,1.0,16797.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຍືນຍັນຕົວຕົນຊ້າຫລາຍ,0,1,0.61647415,0,1.0,16925.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຂ້ອຍກະເມື່ອຍຊູ່ມື້ຫັນແລະ,0,1,0.67356753,0,1.0,17098.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຍັງບໍດີພໍ,0,1,0.88318557,0,1.0,17113.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລາຄາ ຕືຂສຕວິທີຈຕຈສຫົວຂໍ້ຕໃສ່ມາຶໃນວໃນໃຈຍຄສຈະຕີຍນຈຍ ໃສ່ໃຈສຍໃບຊາຈະຍາວສ່ວນ ຕ,0,1,0.89488137,0,1.0,17316.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ສະມັກແອບແລ້ວມັນມີຂໍມູນເກົ່າເຂົາຢາກໄຫ້ລົບອອກ,0,1,0.60222244,0,1.0,17352.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມີປັນຫາຈະຫລອດ,0,1,0.5403479,0,1.0,17413.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຜິດຫລັງ,0,1,0.881513,0,1.0,17447.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຢຸດທໍາງານຕະຫອດ,0,1,0.53551596,0,1.0,17656.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມ ສມໃ ສ່ທມບຊີມວດກດິຄ,0,1,0.77368695,0,1.0,18003.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ກ້າ,0,1,0.767167,0,1.0,18088.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ສະຕໍຣີ່ບໍ່ມີເພງ,0,1,0.69050694,0,1.0,18142.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໄສກາກ,0,1,0.74460995,0,1.0,18215.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແອັບໄກ່,0,1,0.72937524,0,1.0,18256.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ສະດວກສະບາຍ,0,1,0.9907141,0,1.0,18283.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂຄດເຫ້ຍ,0,1,0.52370965,0,1.0,18367.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເພາະມັນສ້າງຊ້ອງເປັນຂອງໂຕເອງຢາກເກີໄປ,0,1,0.50305176,0,1.0,18474.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມັນບໍ່ມີເພງໃນສະຕໍ່ລີນະ,0,1,0.717507,0,1.0,18515.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ມີວິດີໂອຢູ່ເຟດ,0,1,0.6305712,0,1.0,18582.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ເວົ້າຫຼາຍເຈັບຄໍ,0,1,0.8451773,0,1.0,18775.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຍັງບໍ່support ກັບ android 8.1.0,0,1,0.668718,0,1.0,18953.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຕີມເງິນເບີຫລັກ9ບ່ໍໄດ້,0,1,0.54853934,0,1.0,19335.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເດາຈ້ຂປບ,0,1,0.8621777,0,1.0,19337.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄຸ້ມ ແຕ່ແອບມີບັນຫາຫຼາຍໄປ,0,1,0.8358858,0,1.0,19345.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂງ່,0,1,0.81047887,0,1.0,19378.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຮ້ານຄ່າຫມ້ອຍ,0,1,0.7322091,0,1.0,19403.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄວນເຮັດການຂາຍຄືຍູ່bcloneອາດຈະດີກ່ວາ,0,1,0.84428066,0,1.0,19590.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເກືອບດີ ປັບປຸງເຕີມອີກແດ່,0,1,0.7464625,0,1.0,19739.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັບປຸງໄຫ້ຫລີ້ນເນັດຟຮີເດີປະເທດອືນພັດນາໄປໄກ່ແລ້ວ,0,1,0.5225981,0,1.0,19751.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລາຄາຄົນລະອັນທີ່ເຮົາສາມາດປົ່ວໄດ້ມີດັງລຸ່ມນີ້ hiv 1 ລ້ານບາດ ຄົນຕາບອກ 2 ລ້ານ ຄົນຕິດກັນ 2 ລ້ານ covin 1ລ້ານ ບໍ່ມີແຂນໃຊ້ ຫຼື ຂາ 2 ລ້ານ ໄຂ້ຍຸງລາຍ 1ລ້ານ ແລະ ອື່ນໆ 9 ແສນບາດ 1 8 2021 ເຮົາຈະຂໍປົ່ວດີໃຫ້ ຂໍຢືມເງິນແດ່ 50 ພັນບາດ 1 8 2021 ຈະໃຊ້ 5 ລ້ານບາດ m r ອຸ່ນ ອາຍຸ 35 ປີ ບ້ານນ້ໍາເງິນ ເມືອງເງິນ ຖະນົນ 2 w laosແຂວງໄຊຍະ ເຮົາຈະລໍຖ້າຢູ່ໃນ ເດີ່ນ ກິລາ ເມືອງເງິນ ເປີດ ເວລາ 13 00 ຫາ 15 00 ວັນເສົາ 3 10 2020 ວັນຈັນ 5 10,0,1,0.52137977,0,1.0,19802.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ສະແດງຍອດເງິນ,0,1,0.86431044,0,1.0,19844.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລົງສະຕໍ່ລີ້ແລ້ວມົວ,0,1,0.8987666,0,1.0,19892.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແກ້ແນ່ວ່າບັນຊີຖຶກລອກນະຂໍກັບຄືນບັນຊືແປວກັບແຫຼວນະ,0,1,0.5134398,0,1.0,20009.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຟດສວນໂຕແຕຄົນອືນເອົາໄປລີນຢາກໄຫ້ແກ້ໂຕນີ,0,1,0.81888163,0,1.0,20036.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃຊ້ຢາກຫລາຍ,0,1,0.97068775,0,1.0,20077.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຂີ້ຖີ່ແທ້,0,1,0.8739159,0,2.0,49.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມີເກມສີ້ກັນບໍຢາກຫລິ້ນ,0,1,0.5740963,0,2.0,273.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ອາ້ຍວັນໂສດເດີແຟນບໍ່ມີຈີບໄດ້,0,1,0.61084527,0,2.0,605.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຍັງບ່ຄອຍຮູ້ປານໃດກຽ່ວກັບໂອນເງີນເຂ້າບັນຊີຕົວແລະໂອນອອກ,0,1,0.639933,0,2.0,730.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລາຍການບໍຄົບ,0,1,0.74144006,0,2.0,815.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແກ້ແດ່ເມ້ແອພລົ້ມ,0,1,0.6571535,0,2.0,925.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຊ້າໆ,0,1,0.6641048,0,2.0,1034.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບອກໄດ້ຄໍາດຽວວ່າ ບໍ່ຄັກ,0,1,0.63088393,0,2.0,1121.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍລິການ3ແກັບຫາຍໄປໃສແລ້ວ,0,1,0.7219883,0,2.0,1204.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລໍ ອອກ,0,1,0.91573364,0,2.0,1253.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ອັບຕະຫຼອດ,0,1,0.5502128,0,2.0,1294.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແບບເກົ່າດີກວ່າ,0,1,0.93171144,0,2.0,1324.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ກາກຫລາຍ,0,1,0.84240985,0,2.0,1643.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ລະອຽດ,0,1,0.7221843,0,2.0,1658.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໄດ້ຮັບອໍເດີ້ຊ້າ,0,1,0.66432256,0,2.0,1801.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຫລິນຄ້າງ,0,1,0.8056322,0,2.0,1907.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃຊ້ບໍ່ສະດວກ,0,1,0.86488205,0,2.0,2128.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃສ່ຟິວເຕີ້ບໍໄດ້,0,1,0.68920106,0,2.0,2177.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ກູເບື່ອຫຼາຍໂຄສະນາອາຫານແຜນດານີ້ນາ,0,1,0.726959,0,2.0,2294.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຂະນາດລອດອີນຍັງບໍ່ໄດ້,0,1,0.50167084,0,2.0,2422.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແຕ່ອັບ ມານີ້ບໍ່ມີຄົນແຊັດມາ,0,1,0.6133813,0,2.0,2458.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເວີຊັ່ນເກົ່າໃຫ້ 5ດາວ ເວີຊັ່ນນີ້ ເຫລືອ 2ດາວ ຂໍອະໄພໃນຄວາມຊັດເຈນ,0,1,0.50283813,0,2.0,2485.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແອັຍ,0,1,0.89460546,0,2.0,2826.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ສະດວກປານໃດ.,0,1,0.7662062,0,2.0,2887.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຫລີ້ນຊ້າ,0,1,0.5597113,0,2.0,2903.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ທຸກຄົນຢາກມາໃຊ້ບໍລິການເລີຍມັນຊ້າຫຼາຍ,0,1,0.5656587,0,2.0,2938.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໃຫ້ດາວດຽວເດີ,0,1,0.8133867,0,2.0,3044.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແຍ່ມາກໆ,0,1,0.79549927,0,2.0,3285.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຄື່ອຄ່າຍໂຕເອງແທ້ທໍາມະດໍາບໍ່ມີເນັດຕ້ອງເຂົ້າໄດ້,0,1,0.50115967,0,2.0,3337.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕັ້ງຕິກຕອກຕັ້ງທຸກຢາງ,0,1,0.63301337,0,2.0,3355.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແບ້ນກູນິ ເຮັດມາເພື່ອ.,0,1,0.7037531,0,2.0,3437.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ສາມາດສ່ງຂໍ້ຄວາມໄດ້,0,1,0.6110629,0,2.0,3452.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເປັນແອັບທີຫ່ວຍແລະເຫັນແກ່ໂຕສຸດໆ,0,1,0.6539285,0,2.0,3461.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບັດສ່ວນຫຼຸດໃຊ້ໄດແຕ່ລູກຄ້າໃຫມ ຂໍໃຫ້ປ່ຽນເດີໂຕນີ້,0,1,0.7181004,0,2.0,3647.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ມັກ,0,1,0.90481883,0,2.0,3715.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຖຟຢໂຍຕຈຈ,0,1,0.9554855,0,2.0,3732.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເປັນບ້າແລ້ວເຟສນິ,0,1,0.5553825,0,2.0,3835.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມ້ກ,0,1,0.94024336,0,2.0,3869.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ດີເພາະຂ້ອຍຖືກແຮັກຕະຫຼອດ,0,1,0.91964257,0,2.0,3950.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຊວງນີ້ໄຊ້ແອບເພື່ອໂອນເງີນຢາກຫຼາຍ ຄ້າງຄ້າງຄາຄາຕະຫຼອດເລີຍ,0,1,0.51170135,0,2.0,3991.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ມີຄູນ2,0,1,0.54133874,0,2.0,4120.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,dark mode ແນ່ແອັດ,0,1,0.61407584,0,2.0,4436.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັບປຸ່ງໃຫມ່ສາຂີ້ຖີ່ຫລາຍ,0,1,0.6977634,0,2.0,4608.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂຄສະນາຫລາຍຕາຍພໍ່ມຶງແທ້,0,1,0.67168593,0,2.0,4776.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ສະດວກ,0,1,0.9314625,0,2.0,4824.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໄຣເດີມັກຮັບຫຼາຍອໍ້ເດີເຮັດໃຫ້ສົງຊ້າ 6ໂມງຫາ8ໂມງຍັງບໍ່ໄດ້,0,1,0.5702042,0,2.0,4829.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕອບຂໍຕວາມຊ້າຫລາຍຂໍໃຫ້ປັບປຸງ,0,1,0.5477174,0,2.0,4911.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,server ມັກຂັດຂ້ອງ,0,1,0.76629364,0,2.0,4964.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ສາມາດເປີດໄດ້ໃນໂຟນເດີທີປອດໄພ,0,1,0.6779539,0,2.0,5065.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ລະຫັດແນະນໍາແມ່ນຫັຍງ? ດ່ວນນ,0,1,0.5534449,0,2.0,5260.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັນຫາຫລາຍ ແອບລົ້ມປະຈໍາ,0,1,0.63920134,0,2.0,5303.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຫວຍແຕກ,0,1,0.7396576,0,2.0,5367.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເປິດໄມ້ໃດ້,0,1,0.736448,0,2.0,5496.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂຂສະນາຫລາຍໂພດ,0,1,0.51056516,0,2.0,5608.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມີແຕ່ໂຄສະນາເຕັມເລີຍ,0,1,0.62274617,0,2.0,5615.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍມັກ,0,1,0.800614,0,2.0,5772.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ບໍ່ປອດໄພແຕ່ຈໍາເປັນຕ້ອງໃຊ້,0,1,0.852199,0,2.0,5813.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປັນຍາອ່ອນ,0,1,0.90000373,0,2.0,5818.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຟສຖືກປິດກັນ,0,1,0.90105337,0,2.0,5849.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄ່າສົ່ງເພງ,0,1,0.7200239,0,2.0,5925.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄ່າສົ່ງແພງ,0,1,0.70063883,0,2.0,6052.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແພັກແກັດນ້ອຍດຽວ,0,1,0.59313804,0,2.0,6171.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂຄສະນາຫລາຍເກີນໄປ,0,1,0.68283814,0,2.0,6328.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຫ່ວຍແຕກຂະຍະ,0,1,0.5887266,0,2.0,6370.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຈາແຮະສອນຄົນລາວຖ້າດ້ວຍເຫດເຫດຜົນທີ່ຍັງບໍ່ໄດ້ເຂົ້າໃຈ,0,1,0.8044059,0,2.0,6435.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄໍາຖວາຍນ້ໍາຫອມສົງພຣະໃນຮູບການທີ່,0,1,0.83601975,0,2.0,6587.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ປຽ່ນບໍໄດ້ຊື່ເຟັດ,0,1,0.50154114,0,2.0,6776.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເຄົ້າເຟດສມີແຕ່ກັບອອກທຸກເທື່ອ,0,1,0.69755745,0,2.0,7060.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂງ່ໂງ່,0,1,0.54267395,0,2.0,7112.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແພນ,0,1,0.8010035,0,2.0,7166.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ແຍ່ຫລາຍເວີຊັ້ນໃຫມ່ນີ້,0,1,0.8195325,0,2.0,7268.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຂ້ອຍສາມາດຮັບເງີນລ້າງວັນໃນມື້ນີເລີຍບໍ,0,1,0.6032016,0,2.0,7377.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຄ້າງງ,0,1,0.75228566,0,2.0,7425.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕັວະໄຫ້ໂລດເສຍເງິນເນັດຊື່ໆ,0,1,0.5714004,0,2.0,7513.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຫູຂີ້ກູນິ,0,1,0.6580331,0,2.0,7542.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ມີແຕ່ໂຄສະນາແມ່ມຶ່ງ,0,1,0.5920771,0,2.0,7546.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ອີໂມຈິບໍຄົບ,0,1,0.682891,0,2.0,7637.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕັ້ງແອັບໄຫ່ມ,0,1,0.5016937,0,2.0,7692.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ສ່ໍານີ້ໄປກ່ອນ,0,1,0.8727275,0,2.0,7706.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຖືກຫວຍແລ້ວໄປຕໍ່ຢູ່ໃສ,0,1,0.6210239,0,2.0,7765.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ໂອນເຂາແອບນີທັງມົດໃນຈໍານວນ500.00ໂດລາ,0,1,0.7530129,0,2.0,7798.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ອັນເກົ່າດີຢູ່ແລ້ວ ຫມາໂຕໃດໄປເຮົດແນວນີ້,0,1,0.7649355,0,2.0,7912.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ເວີຊັນນີ້ ກາກທີສຸດ,0,1,0.62065035,0,2.0,7999.0
textcnn-cross-validation,textcnn,cross-validation,false_positive,ຕາຍແລ້ວ,0,1,0.70487165,0,2.0,8001.0
